segment_id,street,start_latitude,start_longitude,end_latitude,end_longitude,street_norm,geometry
166,Ashland,41.98348,-87.67,41.976173,-87.6698,ASHLAND,"LINESTRING (444497.8590714174 4648158.945846274, 444507.94915445865 4647347.732330788)"
1232,Halsted,41.69964,-87.6428,41.692356,-87.64257,HALSTED,"LINESTRING (446515.1418283577 4616627.87895171, 446528.1546423339 4615819.233167636)"
938,Milwaukee,41.931953,-87.71243,41.924793,-87.70059,MILWAUKEE,"LINESTRING (440935.02115871536 4642466.534722338, 441910.2061564518 4641663.461262959)"
1102,Cermak,41.851,-87.78348,41.850513,-87.80361,CERMAK,"LINESTRING (434962.8606177672 4633530.024139886, 433291.00348516833 4633491.256987686)"
1103,Cermak,41.851383,-87.763916,41.851,-87.78348,CERMAK,"LINESTRING (436587.0868105692 4633557.7466113595, 434962.8606177672 4633530.024139886)"
1124,Cicero,41.720146,-87.74062,41.73446,-87.74094,CICERO,"LINESTRING (438395.1099324988 4618970.117370972, 438382.76890602737 4620559.40854255)"
791,Peterson,41.990917,-87.67214,41.990826,-87.679855,PETERSON,"LINESTRING (444326.7442533424 4648986.24740182, 443687.7693321666 4648981.1255543735)"
802,Stony Island,41.75878,-87.58575,41.766087,-87.585915,STONY ISLAND,"LINESTRING (451306.9732943992 4623160.337266127, 451298.5444935461 4623971.485393777)"
521,Archer,41.853,-87.63481,41.84732,-87.64652,ARCHER,"LINESTRING (447305.483743044 4633650.040726041, 446328.6128195034 4633026.652536971)"
280,Irving Park,41.952408,-87.81707,41.952625,-87.80726,IRVING PARK,"LINESTRING (432281.55881233007 4644814.947499271, 433094.95716523414 4644831.383185719)"
281,Irving Park,41.952625,-87.80726,41.952606,-87.79627,IRVING PARK,"LINESTRING (433094.95716523414 4644831.383185719, 434005.4832582493 4644820.746902627)"
282,Irving Park,41.952606,-87.79627,41.952778,-87.78656,IRVING PARK,"LINESTRING (434005.4832582493 4644820.746902627, 434810.60596032947 4644832.372873335)"
283,Irving Park,41.952778,-87.78656,41.95292,-87.77678,IRVING PARK,"LINESTRING (434810.60596032947 4644832.372873335, 435621.38430677477 4644840.650149576)"
632,Cicero,41.7619,-87.74197,41.749203,-87.74163,CICERO,"LINESTRING (438323.3884078956 4623606.999144772, 438339.1391270115 4622196.835597046)"
773,Milwaukee,41.95342,-87.7471,41.960632,-87.7543,MILWAUKEE,"LINESTRING (438081.5924031073 4644874.265355992, 437491.7371916156 4645680.412451051)"
565,Cicero,41.771126,-87.74187,41.778408,-87.74211,CICERO,"LINESTRING (438340.46597498946 4624631.0193629805, 438327.15131576994 4625439.711020854)"
586,Lake Shore Dr,41.873257,-87.61713,41.880917,-87.6173,LAKE SHORE,"LINESTRING (448789.6501044348 4635888.305157293, 448781.2054224011 4636738.868330034)"
593,Lake Shore Dr,41.903996,-87.62429,41.91133,-87.62578,LAKE SHORE,"LINESTRING (448219.9944257361 4639305.457207596, 448102.53998023755 4640120.818722952)"
596,Lake Shore Dr,41.933426,-87.63185,41.940384,-87.63822,LAKE SHORE,"LINESTRING (447616.96317927947 4642577.646337279, 447094.56802892603 4643354.094657779)"
290,Irving Park,41.953648,-87.71781,41.95378,-87.708015,IRVING PARK,"LINESTRING (440509.260621782 4644878.930985454, 441321.2716258163 4644887.0010560695)"
291,Irving Park,41.95378,-87.708015,41.95384,-87.69824,IRVING PARK,"LINESTRING (441321.2716258163 4644887.0010560695, 442131.31311148836 4644886.708562362)"
292,Irving Park,41.95384,-87.69824,41.953876,-87.68847,IRVING PARK,"LINESTRING (442131.31311148836 4644886.708562362, 442941.33595335844 4644884.390741519)"
416,79th,41.749672,-87.72188,41.749477,-87.731606,79TH,"LINESTRING (439981.854582533 4622234.962381925, 439172.90713661356 4622220.193707869)"
15,55th,41.79288,-87.76224,41.79268,-87.772064,55TH,"LINESTRING (436668.79408779973 4627061.2136236755, 435852.129835691 4627046.052379175)"
16,55th,41.793026,-87.7525,41.79288,-87.76224,55TH,"LINESTRING (437477.79061890894 4627070.18182294, 436668.79408779973 4627061.2136236755)"
23,Pulaski,41.720535,-87.72116,41.727924,-87.7216,PULASKI,"LINESTRING (440014.37525811204 4618999.572710746, 439984.4445960937 4619820.248983203)"
24,Pulaski,41.727924,-87.721535,41.734856,-87.72131,PULASKI,"LINESTRING (439990.15544288734 4619820.2011104515, 440015.00614274875 4620589.592679266)"
25,Pulaski,41.734856,-87.721245,41.74218,-87.721565,PULASKI,"LINESTRING (440020.71637551003 4620589.5448244065, 440000.8866211693 4621402.938106257)"
26,Pulaski,41.74218,-87.7215,41.74957,-87.7218,PULASKI,"LINESTRING (440006.5962050828 4621402.890233273, 439988.101896545 4622223.473941433)"
182,87th,41.734386,-87.74106,41.734554,-87.73116,87TH,"LINESTRING (438372.5480263624 4620551.4489514055, 439195.6206299828 4620563.045855236)"
183,87th,41.734554,-87.73116,41.73472,-87.72146,87TH,"LINESTRING (439195.6206299828 4620563.045855236, 440002.82339774614 4620574.44679497)"
184,87th,41.73472,-87.72146,41.734882,-87.712,87TH,"LINESTRING (440002.82339774614 4620574.44679497, 440789.7188226864 4620586.1066703)"
185,87th,41.734882,-87.712,41.735085,-87.702095,87TH,"LINESTRING (440789.7188226864 4620586.1066703, 441613.44375825935 4620601.787993596)"
1233,Halsted,41.706917,-87.64302,41.69964,-87.6428,HALSTED,"LINESTRING (446502.76576183375 4617436.097547448, 446515.1418283577 4616627.87895171)"
1234,Halsted,41.714214,-87.643196,41.706917,-87.64302,HALSTED,"LINESTRING (446494.21856931003 4618246.406382166, 446502.76576183375 4617436.097547448)"
1235,Halsted,41.72146,-87.6434,41.714214,-87.643196,HALSTED,"LINESTRING (446483.09283626854 4619050.805907868, 446494.21856931003 4618246.406382166)"
1236,Halsted,41.728767,-87.64361,41.72146,-87.6434,HALSTED,"LINESTRING (446472.02564682206 4619862.406403129, 446483.09283626854 4619050.805907868)"
1237,Halsted,41.736073,-87.64375,41.728767,-87.64361,HALSTED,"LINESTRING (446466.0357060457 4620673.546477668, 446472.02564682206 4619862.406403129)"
1238,Halsted,41.74336,-87.64402,41.736073,-87.64375,HALSTED,"LINESTRING (446449.88336004486 4621482.645928739, 446466.0357060457 4620673.546477668)"
1055,Randolph,41.884518,-87.61436,41.88465,-87.62064,RANDOLPH,"LINESTRING (449028.4168192245 4637136.9324585, 448506.9373749925 4637155.509346341)"
1105,Cermak,41.851517,-87.739494,41.85148,-87.74426,CERMAK,"LINESTRING (438614.4797201646 4633554.823637004, 438218.6173848919 4633554.008056409)"
798,Stony Island,41.72961,-87.58507,41.73691,-87.585236,STONY ISLAND,"LINESTRING (451341.40004251245 4619921.256823121, 451332.9524667905 4620731.977204533)"
799,Stony Island,41.73691,-87.585236,41.744217,-87.58541,STONY ISLAND,"LINESTRING (451332.9524667905 4620731.977204533, 451323.877352505 4621543.126482407)"
800,Stony Island,41.744217,-87.58541,41.75152,-87.58558,STONY ISLAND,"LINESTRING (451323.877352505 4621543.126482407, 451315.437763298 4622353.848977189)"
801,Stony Island,41.75152,-87.58558,41.75878,-87.58575,STONY ISLAND,"LINESTRING (451315.437763298 4622353.848977189, 451306.9732943992 4623160.337266127)"
1031,Wacker,41.888027,-87.62458,41.887363,-87.61403,WACKER,"LINESTRING (448183.0415205619 4637532.708284813, 449057.8963301951 4637452.695292835)"
660,Congress,41.875874,-87.62425,41.87576,-87.627625,CONGRESS,"LINESTRING (448200.4434127338 4636183.126098008, 447920.5296063829 4636172.46070306)"
564,Cicero,41.761898,-87.7416,41.771126,-87.74187,CICERO,"LINESTRING (438353.82656533713 4623606.313105971, 438340.46597498946 4624631.0193629805)"
592,Lake Shore Dr,41.900978,-87.61953,41.903996,-87.62429,LAKE SHORE,"LINESTRING (448612.4429787394 4638967.576767018, 448219.9944257361 4639305.457207596)"
597,Lake Shore Dr,41.940384,-87.63822,41.94865,-87.64317,LAKE SHORE,"LINESTRING (447094.56802892603 4643354.094657779, 446691.00000726973 4644274.974156444)"
599,Lake Shore Dr,41.954655,-87.644585,41.962006,-87.64608,LAKE SHORE,"LINESTRING (446579.02728170675 4644942.506207005, 446461.24974141654 4645759.603501461)"
600,Lake Shore Dr,41.962006,-87.64608,41.969402,-87.64779,LAKE SHORE,"LINESTRING (446461.24974141654 4645759.603501461, 446325.8396417187 4646581.920362558)"
601,Lake Shore Dr,41.969402,-87.64779,41.976593,-87.65028,LAKE SHORE,"LINESTRING (446325.8396417187 4646581.920362558, 446125.1851205148 4647381.863779315)"
605,Lake Shore Dr,41.802742,-87.58176,41.79522,-87.57938,LAKE SHORE,"LINESTRING (451671.69701622624 4628038.820040274, 451863.813187071 4627202.285100316)"
606,Lake Shore Dr,41.810795,-87.58929,41.802742,-87.58176,LAKE SHORE,"LINESTRING (451052.26684675884 4628937.152612796, 451671.69701622624 4628038.820040274)"
17,55th,41.793167,-87.74198,41.793026,-87.7525,55TH,"LINESTRING (438352.0709642415 4627078.254268244, 437477.79061890894 4627070.18182294)"
19,Pulaski,41.69127,-87.7201,41.698563,-87.72051,PULASKI,"LINESTRING (440075.415451661 4615749.561190068, 440047.90474492055 4616559.623502998)"
20,Pulaski,41.698563,-87.72044,41.705902,-87.720795,PULASKI,"LINESTRING (440053.6181915439 4616559.575708361, 440031.2361481341 4617374.678966252)"
21,Pulaski,41.705902,-87.720726,41.71317,-87.72101,PULASKI,"LINESTRING (440036.9489450264 4617374.631151452, 440020.21864619775 4618181.6407523155)"
22,Pulaski,41.71317,-87.72094,41.720535,-87.72123,PULASKI,"LINESTRING (440025.9307996747 4618181.592921922, 440008.6637569267 4618999.620557255)"
1153,Harlem,41.953815,-87.80715,41.96834,-87.806984,HARLEM,"LINESTRING (433105.05429511983 4644963.445079678, 433134.15483844763 4646576.166265671)"
1192,Dr Martin L King Jr,41.84935,-87.61816,41.853,-87.61941,MARTIN L KING JR,"LINESTRING (448685.0700767194 4633234.632929211, 448584.12587123347 4633640.7026492255)"
796,Stony Island,41.707767,-87.58573,41.722347,-87.58495,STONY ISLAND,"LINESTRING (451269.698068457 4617496.538274665, 451345.43820902414 4619114.802914269)"
828,Harlem,41.975468,-87.80683,41.982777,-87.806755,HARLEM,"LINESTRING (433154.2496135613 4647367.227194518, 433168.2138302675 4648178.678779215)"
844,Harlem,41.982777,-87.80712,41.975468,-87.807205,HARLEM,"LINESTRING (433137.8766120759 4648178.964596266, 433123.27682759514 4647367.518987067)"
768,Harlem,41.930813,-87.80628,41.93799,-87.80654,HARLEM,"LINESTRING (433153.114599808 4642408.809783223, 433139.1033344254 4643205.693018679)"
769,Harlem,41.93799,-87.80654,41.945263,-87.80682,HARLEM,"LINESTRING (433139.1033344254 4643205.693018679, 433123.3044115134 4644013.607258986)"
891,Lake Shore Dr,41.940388,-87.63859,41.93343,-87.632225,LAKE SHORE,"LINESTRING (447064.21396850457 4643354.74427765, 447585.97327999526 4642578.29835868)"
892,Lake Shore Dr,41.94865,-87.64354,41.940388,-87.63859,LAKE SHORE,"LINESTRING (446660.646710149 4644275.201997198, 447064.21396850457 4643354.74427765)"
894,Lake Shore Dr,41.96201,-87.64645,41.95466,-87.64495,LAKE SHORE,"LINESTRING (446430.9059748722 4645760.255924859, 446548.68002002634 4644943.158093859)"
895,Lake Shore Dr,41.969406,-87.648155,41.96201,-87.64645,LAKE SHORE,"LINESTRING (446295.4993934655 4646582.573398224, 446430.9059748722 4645760.255924859)"
478,111th,41.692024,-87.663246,41.69211,-87.65214,111TH,"LINESTRING (444807.3260935445 4615795.428070934, 445731.79753631464 4615797.687520239)"
618,Lake Shore Dr,41.8919,-87.61427,41.88439,-87.61423,LAKE SHORE,"LINESTRING (449041.24645866937 4637956.424541412, 449039.07767059194 4637122.878754598)"
620,Lake Shore Dr,41.90098,-87.619896,41.8919,-87.61427,LAKE SHORE,"LINESTRING (448582.07015007647 4638968.21973072, 449041.24645866937 4637956.424541412)"
621,Lake Shore Dr,41.904,-87.62466,41.90098,-87.619896,LAKE SHORE,"LINESTRING (448189.6230480342 4639306.101859955, 448582.07015007647 4638968.21973072)"
622,Lake Shore Dr,41.91133,-87.62615,41.904,-87.62466,LAKE SHORE,"LINESTRING (448071.53626614605 4640121.0449903095, 448189.6230480342 4639306.101859955)"
633,Cicero,41.771126,-87.74223,41.7619,-87.74197,CICERO,"LINESTRING (438310.02852680336 4624631.281978092, 438323.3884078956 4623606.999144772)"
634,Cicero,41.77841,-87.742485,41.771126,-87.74223,CICERO,"LINESTRING (438296.08692589455 4625440.402733652, 438310.02852680336 4624631.281978092)"
771,Harlem,41.968258,-87.80695,41.975468,-87.80683,HARLEM,"LINESTRING (433136.59574640356 4646566.82448786, 433154.2496135613 4647367.227194518)"
547,Cermak,41.85173,-87.72485,41.85158,-87.734505,CERMAK,"LINESTRING (439830.0226373249 4633568.178882306, 439028.7331918265 4633558.468816946)"
548,Cermak,41.851776,-87.715004,41.85173,-87.72485,CERMAK,"LINESTRING (440647.67920284724 4633566.4064449975, 439830.0226373249 4633568.178882306)"
549,Cermak,41.85214,-87.71115,41.851776,-87.715004,CERMAK,"LINESTRING (440967.8380115186 4633603.986301556, 440647.67920284724 4633566.4064449975)"
550,Cermak,41.85202,-87.705215,41.851784,-87.71088,CERMAK,"LINESTRING (441460.4487402256 4633586.793180152, 440990.3112474244 4633564.408842728)"
551,Cermak,41.852016,-87.695435,41.85202,-87.705215,CERMAK,"LINESTRING (442272.3556381434 4633579.747957566, 441460.4487402256 4633586.793180152)"
552,Cermak,41.852207,-87.685646,41.852016,-87.695435,CERMAK,"LINESTRING (443085.0682321972 4633594.390398014, 442272.3556381434 4633579.747957566)"
553,Cermak,41.8523,-87.67586,41.852207,-87.685646,CERMAK,"LINESTRING (443897.6891408277 4633598.113584375, 443085.0682321972 4633594.390398014)"
559,Cermak,41.85305,-87.619446,41.85299,-87.62382,CERMAK,"LINESTRING (448580.9990674731 4633646.231424958, 448218.06658434094 4633642.081921558)"
1132,Cicero,41.836746,-87.743935,41.82214,-87.743774,CICERO,"LINESTRING (438231.68143523816 4631918.084052451, 438230.9436126345 4630296.261541553)"
1259,Halsted,41.896397,-87.647934,41.891186,-87.647804,HALSTED,"LINESTRING (446252.5707382191 4638476.313230256, 446258.9615010819 4637897.681006251)"
1308,Harrison,41.874237,-87.63949,41.87445,-87.62761,HARRISON,"LINESTRING (446934.8308653303 4636010.736799409, 447920.7335212484 4636027.178926044)"
823,Torrence,41.708168,-87.55948,41.715405,-87.55959,TORRENCE,"LINESTRING (453454.10908612283 4617526.484910809, 453449.8094412888 4618329.96894637)"
824,Milwaukee,41.960632,-87.7543,41.967842,-87.76059,MILWAUKEE,"LINESTRING (437491.7371916156 4645680.412451051, 436977.8744402011 4646485.513590253)"
766,Harlem,41.91617,-87.80581,41.923992,-87.80606,HARLEM,"LINESTRING (433177.0522416636 4640782.46957714, 433164.33896198333 4641651.346593671)"
767,Harlem,41.923992,-87.80606,41.930813,-87.80628,HARLEM,"LINESTRING (433164.33896198333 4641651.346593671, 433153.114599808 4642408.809783223)"
896,Lake Shore Dr,41.976597,-87.65065,41.969406,-87.648155,LAKE SHORE,"LINESTRING (446094.8482966462 4647382.517705436, 446295.4993934655 4646582.573398224)"
1027,Wacker,41.88672,-87.635445,41.88679,-87.632484,WACKER,"LINESTRING (447280.6320920903 4637394.05296819, 447526.2845411628 4637400.285756311)"
1028,Wacker,41.88679,-87.632484,41.886677,-87.627975,WACKER,"LINESTRING (447526.2845411628 4637400.285756311, 447900.2775586052 4637384.832282263)"
485,111th,41.692383,-87.65214,41.6923,-87.6634,111TH,"LINESTRING (445732.02839703317 4615828.181097813, 444794.86312447285 4615826.019437213)"
486,111th,41.69251,-87.642365,41.692383,-87.65214,111TH,"LINESTRING (446545.4229319686 4615836.04618681, 445732.02839703317 4615828.181097813)"
487,111th,41.6926,-87.63292,41.69251,-87.642365,111TH,"LINESTRING (447331.4860781733 4615840.392400144, 446545.4229319686 4615836.04618681)"
696,Dr Martin L King Jr,41.816635,-87.6166,41.823826,-87.616806,MARTIN L KING JR,"LINESTRING (448788.1998415501 4629601.49482447, 448776.82195838337 4630399.973414209)"
697,Dr Martin L King Jr,41.823826,-87.616806,41.8311,-87.616974,MARTIN L KING JR,"LINESTRING (448776.82195838337 4630399.973414209, 448768.68324124266 4631207.74799073)"
698,Dr Martin L King Jr,41.8311,-87.616974,41.83842,-87.6171,MARTIN L KING JR,"LINESTRING (448768.68324124266 4631207.74799073, 448763.752269242 4632020.583246099)"
699,Dr Martin L King Jr,41.83842,-87.6171,41.8457,-87.617294,MARTIN L KING JR,"LINESTRING (448763.752269242 4632020.583246099, 448753.72409656394 4632828.79710766)"
700,Dr Martin L King Jr,41.8457,-87.617294,41.84934,-87.61813,MARTIN L KING JR,"LINESTRING (448753.72409656394 4632828.79710766, 448686.9609525523 4633233.34865326)"
264,87th,41.734825,-87.73116,41.73466,-87.74106,87TH,"LINESTRING (439195.87608860066 4620593.116188849, 438372.8105885762 4620581.942817808)"
265,87th,41.734993,-87.72146,41.734825,-87.73116,87TH,"LINESTRING (440003.0790163681 4620604.9406477, 439195.87608860066 4620593.116188849)"
266,87th,41.735157,-87.71199,41.734993,-87.72146,87TH,"LINESTRING (440790.60555699165 4620616.5952678425, 440003.0790163681 4620604.9406477)"
639,Cicero,41.814934,-87.743515,41.80763,-87.743324,CICERO,"LINESTRING (438245.5634751957 4629496.023023155, 438254.390133247 4628684.8230874995)"
640,Cicero,41.82205,-87.74373,41.814934,-87.743515,CICERO,"LINESTRING (438234.65728943865 4630286.063857004, 438245.5634751957 4629496.023023155)"
546,Cermak,41.85158,-87.734505,41.85151,-87.73946,CERMAK,"LINESTRING (439028.7331918265 4633558.468816946, 438617.0057095287 4633553.954752479)"
556,Cermak,41.85282,-87.64646,41.85268,-87.65618,CERMAK,"LINESTRING (446338.27736773266 4633637.34953026, 445531.32478978037 4633627.798677145)"
560,Cermak,41.85299,-87.62382,41.852997,-87.62705,CERMAK,"LINESTRING (448218.06658434094 4633642.081921558, 447949.5515518341 4633644.88479336)"
1151,Harlem,41.8797,-87.80455,41.894268,-87.8051,HARLEM,"LINESTRING (433243.4733576033 4636732.461332756, 433213.0701159653 4638350.379319474)"
945,Milwaukee,41.982918,-87.77454,41.975655,-87.76792,MILWAUKEE,"LINESTRING (435836.765566869 4648169.717476408, 436378.13214643596 4647358.349877846)"
1052,Washington,41.88291,-87.65667,41.88303,-87.64741,WASHINGTON,"LINESTRING (445516.4690491605 4636984.621594322, 446285.0420347479 4636991.912427493)"
1049,Warren,41.882095,-87.67667,41.88224,-87.66684,WARREN,"LINESTRING (443856.63508355943 4636906.873533421, 444672.0875431967 4636916.585920614)"
1050,Warren,41.88224,-87.66684,41.88269,-87.66467,WARREN,"LINESTRING (444672.0875431967 4636916.585920614, 444852.25134891644 4636965.168515452)"
1051,Washington,41.88269,-87.66467,41.88291,-87.65667,WASHINGTON,"LINESTRING (444852.25134891644 4636965.168515452, 445516.4690491605 4636984.621594322)"
267,87th,41.73536,-87.702095,41.735157,-87.71199,87TH,"LINESTRING (441613.69251724565 4620632.281833429, 440790.60555699165 4620616.5952678425)"
268,87th,41.73552,-87.6922,41.73536,-87.702095,87TH,"LINESTRING (442436.73664505733 4620643.404232515, 441613.69251724565 4620632.281833429)"
269,87th,41.735664,-87.68251,41.73552,-87.6922,87TH,"LINESTRING (443242.6325864437 4620653.06297253, 442436.73664505733 4620643.404232515)"
684,Dr Martin L King Jr,41.72919,-87.61419,41.7365,-87.61431,MARTIN L KING JR,"LINESTRING (448919.10427026096 4619891.541169648, 448914.74360407155 4620703.08659186)"
685,Dr Martin L King Jr,41.7365,-87.61431,41.74381,-87.61456,MARTIN L KING JR,"LINESTRING (448914.74360407155 4620703.08659186, 448899.60160563904 4621514.710068617)"
686,Dr Martin L King Jr,41.74381,-87.61456,41.751118,-87.61481,MARTIN L KING JR,"LINESTRING (448899.60160563904 4621514.710068617, 448885.09950034757 4622326.33010686)"
687,Dr Martin L King Jr,41.751118,-87.61481,41.758404,-87.6149,MARTIN L KING JR,"LINESTRING (448885.09950034757 4622326.33010686, 448883.26940640993 4623135.31939896)"
688,Dr Martin L King Jr,41.758404,-87.6149,41.765713,-87.61511,MARTIN L KING JR,"LINESTRING (448883.26940640993 4623135.31939896, 448871.31339538743 4623946.9234349625)"
689,Dr Martin L King Jr,41.765713,-87.61511,41.772945,-87.615234,MARTIN L KING JR,"LINESTRING (448871.31339538743 4623946.9234349625, 448866.9107714857 4624750.003560403)"
690,Dr Martin L King Jr,41.772945,-87.615234,41.78018,-87.615456,MARTIN L KING JR,"LINESTRING (448866.9107714857 4624750.003560403, 448854.2719859175 4625553.567222334)"
692,Dr Martin L King Jr,41.787518,-87.61564,41.794674,-87.61579,MARTIN L KING JR,"LINESTRING (448844.8867587105 4626368.120987364, 448837.8987660559 4627162.751794296)"
693,Dr Martin L King Jr,41.794674,-87.61579,41.80211,-87.615974,MARTIN L KING JR,"LINESTRING (448837.8987660559 4627162.751794296, 448828.60072524846 4627988.319438289)"
694,Dr Martin L King Jr,41.80211,-87.615974,41.809383,-87.616394,MARTIN L KING JR,"LINESTRING (448828.60072524846 4627988.319438289, 448799.53376099555 4628796.240791885)"
695,Dr Martin L King Jr,41.809383,-87.616394,41.816635,-87.6166,MARTIN L KING JR,"LINESTRING (448799.53376099555 4628796.240791885, 448788.1998415501 4629601.49482447)"
557,Cermak,41.85296,-87.636925,41.85282,-87.64646,CERMAK,"LINESTRING (447130.02375975123 4633646.680905121, 446338.27736773266 4633637.34953026)"
558,Cermak,41.852997,-87.62705,41.85296,-87.636925,CERMAK,"LINESTRING (447949.5515518341 4633644.88479336, 447130.02375975123 4633646.680905121)"
598,Lake Shore Dr,41.94865,-87.64317,41.954655,-87.644585,LAKE SHORE,"LINESTRING (446691.00000726973 4644274.974156444, 446579.02728170675 4644942.506207005)"
604,Lake Shore Dr,41.79522,-87.57938,41.79242,-87.58048,LAKE SHORE,"LINESTRING (451863.813187071 4627202.285100316, 451769.80240967707 4626892.0350888735)"
974,Pershing,41.82325,-87.67507,41.823174,-87.6849,PERSHING,"LINESTRING (443937.5721853946 4630372.398516767, 443121.42934901075 4630370.386591493)"
975,Pershing,41.823277,-87.66551,41.82325,-87.67507,PERSHING,"LINESTRING (444731.4943242531 4630369.169612222, 443937.5721853946 4630372.398516767)"
1152,Harlem,41.894268,-87.8051,41.908855,-87.80556,HARLEM,"LINESTRING (433213.0701159653 4638350.379319474, 433190.30489212775 4639970.348063366)"
1170,Harlem,41.894268,-87.805504,41.8797,-87.80495,HARLEM,"LINESTRING (433179.5264112902 4638350.694163116, 433210.5550741261 4636732.7700063735)"
1171,Harlem,41.908855,-87.805954,41.894268,-87.805504,HARLEM,"LINESTRING (433157.40157845995 4639970.657158053, 433179.5264112902 4638350.694163116)"
1185,Broadway,41.99821,-87.660576,41.985462,-87.66031,BROADWAY,"LINESTRING (445291.01640984294 4649788.609194011, 445302.2177037733 4648372.955011182)"
976,Pershing,41.82359,-87.64595,41.823277,-87.66551,PERSHING,"LINESTRING (446356.30128971575 4630391.500584201, 444731.4943242531 4630369.169612222)"
1058,Randolph,41.884598,-87.63707,41.88443,-87.64743,RANDOLPH,"LINESTRING (447144.06083846703 4637159.5666587325, 446284.31567784905 4637147.3644109545)"
1115,111th,41.691223,-87.7203,41.69143,-87.70083,111TH,"LINESTRING (440058.86557617964 4615744.616935418, 441679.3149886902 4615754.121625121)"
837,Harlem,41.916172,-87.806175,41.90884,-87.80594,HARLEM,"LINESTRING (433146.68740063556 4640783.178526921, 433158.65117195394 4639968.951109718)"
841,Harlem,41.945263,-87.80719,41.93799,-87.806915,HARLEM,"LINESTRING (433092.9493883271 4644013.893059963, 433108.1123920492 4643205.984665099)"
883,LaSalle,41.913383,-87.63191,41.913174,-87.63285,LASALLE,"LINESTRING (447595.504744168 4640352.411775709, 447517.5096950815 4640329.690996674)"
960,Ontario,41.89343,-87.620285,41.893326,-87.62422,ONTARIO,"LINESTRING (448543.7327936463 4638129.850564464, 448217.0703092743 4638120.783524004)"
739,Milwaukee,41.93914,-87.72377,41.946243,-87.73544,MILWAUKEE,"LINESTRING (440001.82353986864 4643272.357432106, 439040.93282880954 4644069.226660147)"
757,Grand,41.891716,-87.62807,41.891613,-87.63259,GRAND,"LINESTRING (447896.7770459361 4637944.379025081, 447521.3696257872 4637935.700726133)"
786,Peterson,41.99039,-87.718864,41.990307,-87.72865,PETERSON,"LINESTRING (440456.23389425006 4648959.228372362, 439645.36436900136 4648956.762640714)"
488,111th,41.692757,-87.62103,41.6926,-87.63292,111TH,"LINESTRING (448320.76150450646 4615850.557042837, 447331.4860781733 4615840.392400144)"
489,111th,41.6929,-87.609856,41.692757,-87.62103,111TH,"LINESTRING (449250.9789215306 4615860.005409462, 448320.76150450646 4615850.557042837)"
683,Dr Martin L King Jr,41.721855,-87.613976,41.72919,-87.61419,MARTIN L KING JR,"LINESTRING (448931.06208670395 4619076.977809716, 448919.10427026096 4619891.541169648)"
691,Dr Martin L King Jr,41.78018,-87.615456,41.787518,-87.61564,MARTIN L KING JR,"LINESTRING (448854.2719859175 4625553.567222334, 448844.8867587105 4626368.120987364)"
772,Milwaukee,41.946243,-87.73544,41.95342,-87.7471,MILWAUKEE,"LINESTRING (439040.93282880954 4644069.226660147, 438081.5924031073 4644874.265355992)"
541,Cermak,41.852406,-87.65618,41.852547,-87.64646,CERMAK,"LINESTRING (445531.09176231717 4633597.304254065, 446338.047791756 4633606.855113006)"
542,Cermak,41.852547,-87.64646,41.852684,-87.636925,CERMAK,"LINESTRING (446338.047791756 4633606.855113006, 447129.79757024965 4633616.186493492)"
543,Cermak,41.852684,-87.636925,41.852726,-87.62705,CERMAK,"LINESTRING (447129.79757024965 4633616.186493492, 447949.3319612868 4633614.813921398)"
545,Cermak,41.852726,-87.62705,41.852665,-87.6238,CERMAK,"LINESTRING (447949.3319612868 4633614.813921398, 448219.07166663447 4633606.072383064)"
1003,Touhy,42.01216,-87.69024,42.012104,-87.68307,TOUHY,"LINESTRING (442846.7907272572 4651356.89191144, 443440.5688638931 4651345.775402896)"
1178,57th,41.792507,-87.58389,41.792282,-87.5803,57TH,"LINESTRING (451486.5146494903 4626903.69509968, 451784.91312565433 4626876.685352684)"
977,Pershing,41.823914,-87.63051,41.82359,-87.64595,PERSHING,"LINESTRING (447638.9615533523 4630417.974635004, 446356.30128971575 4630391.500584201)"
978,Pershing,41.82402,-87.62645,41.823914,-87.63051,PERSHING,"LINESTRING (447976.1187339599 4630427.367865563, 447638.9615533523 4630417.974635004)"
838,Harlem,41.923992,-87.80643,41.916172,-87.806175,HARLEM,"LINESTRING (433133.97384960554 4641651.632101307, 433146.68740063556 4640783.178526921)"
839,Harlem,41.930813,-87.806656,41.923992,-87.80643,HARLEM,"LINESTRING (433122.1201830696 4642409.101327892, 433133.97384960554 4641651.632101307)"
840,Harlem,41.93799,-87.806915,41.930813,-87.806656,HARLEM,"LINESTRING (433108.1123920492 4643205.984665099, 433122.1201830696 4642409.101327892)"
842,Harlem,41.95388,-87.80747,41.945263,-87.80719,HARLEM,"LINESTRING (433078.56504297437 4644970.895482388, 433092.9493883271 4644013.893059963)"
853,Higgins,41.973053,-87.77824,41.970196,-87.76756,HIGGINS,"LINESTRING (435520.9151631087 4647077.205487822, 436402.41014245775 4646751.992802247)"
755,Ewing,41.72133,-87.535416,41.712814,-87.53546,EWING,"LINESTRING (455465.13492477086 4618974.910594205, 455455.4482801577 4618029.631647622)"
1033,Wacker,41.881916,-87.63708,41.87681,-87.637024,WACKER,"LINESTRING (447141.21750590845 4636861.825746096, 447141.4392961072 4636294.678904971)"
